DrugBank ID,Name,Type,UniProt ID,UniProt Name
DB01610,Valganciclovir,SmallMoleculeDrug,Q16348,Solute carrier family 15 member 2
DB01610,Valganciclovir,SmallMoleculeDrug,Q9UN76,Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+)
DB01611,Hydroxychloroquine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB01611,Hydroxychloroquine,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB01621,Pipotiazine,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB01623,Thiothixene,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB01708,Prasterone,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB01708,Prasterone,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB01708,Prasterone,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB01708,Prasterone,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB01708,Prasterone,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB01708,Prasterone,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB01708,Prasterone,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB01914,D-glucose,SmallMoleculeDrug,P11166,"Solute carrier family 2, facilitated glucose transporter member 1"
DB01914,D-glucose,SmallMoleculeDrug,P11168,"Solute carrier family 2, facilitated glucose transporter member 2"
DB01914,D-glucose,SmallMoleculeDrug,P11169,"Solute carrier family 2, facilitated glucose transporter member 3"
DB01914,D-glucose,SmallMoleculeDrug,P14672,"Solute carrier family 2, facilitated glucose transporter member 4"
DB01914,D-glucose,SmallMoleculeDrug,P22732,"Solute carrier family 2, facilitated glucose transporter member 5"
DB01914,D-glucose,SmallMoleculeDrug,Q9UGQ3,"Solute carrier family 2, facilitated glucose transporter member 6"
DB01914,D-glucose,SmallMoleculeDrug,Q6PXP3,"Solute carrier family 2, facilitated glucose transporter member 7"
DB01914,D-glucose,SmallMoleculeDrug,Q9NY64,"Solute carrier family 2, facilitated glucose transporter member 8"
DB01914,D-glucose,SmallMoleculeDrug,Q9NRM0,"Solute carrier family 2, facilitated glucose transporter member 9"
DB01914,D-glucose,SmallMoleculeDrug,O95528,"Solute carrier family 2, facilitated glucose transporter member 10"
DB01914,D-glucose,SmallMoleculeDrug,Q9BYW1,"Solute carrier family 2, facilitated glucose transporter member 11"
DB01914,D-glucose,SmallMoleculeDrug,Q8TD20,"Solute carrier family 2, facilitated glucose transporter member 12"
DB01914,D-glucose,SmallMoleculeDrug,P13866,Sodium/glucose cotransporter 1
DB01914,D-glucose,SmallMoleculeDrug,P31639,Sodium/glucose cotransporter 2
DB01956,Taurine,SmallMoleculeDrug,Q7Z2H8,Proton-coupled amino acid transporter 1
DB01956,Taurine,SmallMoleculeDrug,P31641,Sodium- and chloride-dependent taurine transporter
DB01956,Taurine,SmallMoleculeDrug,P46059,Solute carrier family 15 member 1
DB02266,Flufenamic acid,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB02530,gamma-Aminobutyric acid,SmallMoleculeDrug,Q7Z2H8,Proton-coupled amino acid transporter 1
DB02659,Cholic Acid,SmallMoleculeDrug,O95342,Bile salt export pump
DB02659,Cholic Acid,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB02659,Cholic Acid,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB02659,Cholic Acid,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB02659,Cholic Acid,SmallMoleculeDrug,Q12908,Ileal sodium/bile acid cotransporter
DB02659,Cholic Acid,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB02659,Cholic Acid,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB02659,Cholic Acid,SmallMoleculeDrug,O15438,Canalicular multispecific organic anion transporter 2
DB02659,Cholic Acid,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB02659,Cholic Acid,SmallMoleculeDrug,Q14973,Sodium/bile acid cotransporter
DB02659,Cholic Acid,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB02659,Cholic Acid,SmallMoleculeDrug,Q9Y694,Solute carrier family 22 member 7
DB02659,Cholic Acid,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB02703,Fusidic acid,SmallMoleculeDrug,O95342,Bile salt export pump
DB02703,Fusidic acid,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB02703,Fusidic acid,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB02703,Fusidic acid,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB02789,Pregnenolone,SmallMoleculeDrug,Q3KNW5,Solute carrier family 10 member 6
DB03128,Acetylcholine,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB03128,Acetylcholine,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB03166,Acetic acid,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB03166,Acetic acid,SmallMoleculeDrug,P53985,Monocarboxylate transporter 1
DB03585,Oxyphenbutazone,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB03619,Deoxycholic acid,SmallMoleculeDrug,O95342,Bile salt export pump
DB03619,Deoxycholic acid,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB03619,Deoxycholic acid,SmallMoleculeDrug,Q12908,Ileal sodium/bile acid cotransporter
DB03619,Deoxycholic acid,SmallMoleculeDrug,Q14973,Sodium/bile acid cotransporter
DB03793,Benzoic acid,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB03793,Benzoic acid,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB03793,Benzoic acid,SmallMoleculeDrug,P53985,Monocarboxylate transporter 1
DB03904,Urea,SmallMoleculeDrug,Q15849,Urea transporter 2
DB03904,Urea,SmallMoleculeDrug,Q13336,Urea transporter 1
DB03929,D-Serine,SmallMoleculeDrug,Q8TF71,Monocarboxylate transporter 10
DB03929,D-Serine,SmallMoleculeDrug,Q9UN76,Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+)
DB04209,Dequalinium,SmallMoleculeDrug,P31224,Multidrug efflux pump subunit AcrB
DB04272,Citric acid,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB04348,Taurocholic acid,SmallMoleculeDrug,O95342,Bile salt export pump
DB04348,Taurocholic acid,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB04348,Taurocholic acid,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB04348,Taurocholic acid,SmallMoleculeDrug,Q12908,Ileal sodium/bile acid cotransporter
DB04348,Taurocholic acid,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB04348,Taurocholic acid,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB04348,Taurocholic acid,SmallMoleculeDrug,O15438,Canalicular multispecific organic anion transporter 2
DB04348,Taurocholic acid,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB04348,Taurocholic acid,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB04348,Taurocholic acid,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB04348,Taurocholic acid,SmallMoleculeDrug,Q5T3U5,Multidrug resistance-associated protein 7
DB04348,Taurocholic acid,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB04348,Taurocholic acid,SmallMoleculeDrug,Q96BD0,Solute carrier organic anion transporter family member 4A1
DB04348,Taurocholic acid,SmallMoleculeDrug,Q96J66,ATP-binding cassette sub-family C member 11
DB04348,Taurocholic acid,SmallMoleculeDrug,Q9NYB5,Solute carrier organic anion transporter family member 1C1
DB04348,Taurocholic acid,SmallMoleculeDrug,Q9UIG8,Solute carrier organic anion transporter family member 3A1
DB04348,Taurocholic acid,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB04348,Taurocholic acid,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB04348,Taurocholic acid,SmallMoleculeDrug,P53985,Monocarboxylate transporter 1
DB04348,Taurocholic acid,SmallMoleculeDrug,Q14973,Sodium/bile acid cotransporter
DB04348,Taurocholic acid,SmallMoleculeDrug,Q86UW1,Organic solute transporter subunit alpha
DB04348,Taurocholic acid,SmallMoleculeDrug,Q86UW2,Organic solute transporter subunit beta
DB04348,Taurocholic acid,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB04348,Taurocholic acid,SmallMoleculeDrug,Q9UPY5,Cystine/glutamate transporter
DB04398,Lactic acid,SmallMoleculeDrug,O60669,Monocarboxylate transporter 2
DB04398,Lactic acid,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB04398,Lactic acid,SmallMoleculeDrug,P53985,Monocarboxylate transporter 1
DB04398,Lactic acid,SmallMoleculeDrug,Q8TF71,Monocarboxylate transporter 10
DB04398,Lactic acid,SmallMoleculeDrug,Q92959,Solute carrier organic anion transporter family member 2A1
DB04398,Lactic acid,SmallMoleculeDrug,O15427,Monocarboxylate transporter 4
DB04540,Cholesterol,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB04540,Cholesterol,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB04573,Estriol,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB04573,Estriol,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB04574,Estrone sulfate,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB04574,Estrone sulfate,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB04574,Estrone sulfate,SmallMoleculeDrug,Q14973,Sodium/bile acid cotransporter
DB04832,Zimelidine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB04840,Debrisoquine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB04845,Ixabepilone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB04847,Roxadustat,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB04847,Roxadustat,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB04847,Roxadustat,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB04847,Roxadustat,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB04854,Febuxostat,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB04855,Dronedarone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB04855,Dronedarone,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB04855,Dronedarone,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB04855,Dronedarone,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB04855,Dronedarone,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB04855,Dronedarone,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB04868,Nilotinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB04868,Nilotinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB04868,Nilotinib,SmallMoleculeDrug,P22309,UDP-glucuronosyltransferase 1-1
DB04868,Nilotinib,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB04876,Vildagliptin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB04908,Flibanserin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB04948,Lofexidine,SmallMoleculeDrug,Q2M3G0,ATP-binding cassette sub-family B member 5
DB04948,Lofexidine,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB04951,Pirfenidone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB05015,Belinostat,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB05018,Migalastat,SmallMoleculeDrug,P13866,Sodium/glucose cotransporter 1
DB05039,Indacaterol,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB05154,Pretomanid,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB05239,Cobimetinib,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB05239,Cobimetinib,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB05239,Cobimetinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB05239,Cobimetinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB05294,Vandetanib,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB05294,Vandetanib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB05294,Vandetanib,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB05294,Vandetanib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB05381,Histamine,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB05381,Histamine,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB05381,Histamine,SmallMoleculeDrug,O75751,Solute carrier family 22 member 3
DB05381,Histamine,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB05382,Iodine,SmallMoleculeDrug,Q92911,Sodium/iodide cotransporter
DB05382,Iodine,SmallMoleculeDrug,O43511,Pendrin
DB05467,Palovarotene,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB05467,Palovarotene,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB05467,Palovarotene,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB05467,Palovarotene,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB05467,Palovarotene,SmallMoleculeDrug,O95342,Bile salt export pump
DB05521,Telaprevir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB05667,Levoketoconazole,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB05667,Levoketoconazole,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB05667,Levoketoconazole,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB05676,Apremilast,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB05773,Trastuzumab emtansine,BiotechDrug,P08183,Multidrug resistance protein 1
DB05812,Abiraterone,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB05812,Abiraterone,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB05889,Inotuzumab ozogamicin,BiotechDrug,P08183,Multidrug resistance protein 1
DB05990,Obeticholic acid,SmallMoleculeDrug,O95342,Bile salt export pump
DB06016,Cariprazine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06045,Trofinetide,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB06045,Trofinetide,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB06137,Tirbanibulin,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB06137,Tirbanibulin,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB06137,Tirbanibulin,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB06137,Tirbanibulin,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB06137,Tirbanibulin,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB06137,Tirbanibulin,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB06151,Acetylcysteine,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB06151,Acetylcysteine,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB06176,Romidepsin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06176,Romidepsin,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB06176,Romidepsin,SmallMoleculeDrug,O95342,Bile salt export pump
DB06176,Romidepsin,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB06176,Romidepsin,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB06176,Romidepsin,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB06207,Silodosin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06207,Silodosin,SmallMoleculeDrug,P21439,Phosphatidylcholine translocator ABCB4
DB06210,Eltrombopag,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB06210,Eltrombopag,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06211,Doripenem,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB06212,Tolvaptan,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06228,Rivaroxaban,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06228,Rivaroxaban,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06234,Maribavir,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06234,Maribavir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06237,Avanafil,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06237,Avanafil,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06262,Droxidopa,SmallMoleculeDrug,P23975,Sodium-dependent noradrenaline transporter
DB06262,Droxidopa,SmallMoleculeDrug,Q8TF71,Monocarboxylate transporter 10
DB06282,Levocetirizine,SmallMoleculeDrug,Q9NSA0,Solute carrier family 22 member 11
DB06287,Temsirolimus,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06288,Amisulpride,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB06288,Amisulpride,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB06288,Amisulpride,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06288,Amisulpride,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06288,Amisulpride,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB06290,Simeprevir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06290,Simeprevir,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB06290,Simeprevir,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB06290,Simeprevir,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB06290,Simeprevir,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06290,Simeprevir,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB06290,Simeprevir,SmallMoleculeDrug,Q14973,Sodium/bile acid cotransporter
DB06290,Simeprevir,SmallMoleculeDrug,O95342,Bile salt export pump
DB06292,Dapagliflozin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06335,Saxagliptin,SmallMoleculeDrug,P33527,Multidrug resistance-associated protein 1
DB06335,Saxagliptin,SmallMoleculeDrug,Q6ZQN7,Solute carrier organic anion transporter family member 4C1
DB06335,Saxagliptin,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB06374,Elacestrant,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB06374,Elacestrant,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06374,Elacestrant,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06403,Ambrisentan,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06403,Ambrisentan,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB06403,Ambrisentan,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB06414,Etravirine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06414,Etravirine,SmallMoleculeDrug,P21439,Phosphatidylcholine translocator ABCB4
DB06448,Lonafarnib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06448,Lonafarnib,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB06448,Lonafarnib,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB06448,Lonafarnib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06448,Lonafarnib,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB06480,Prucalopride,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06589,Pazopanib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06589,Pazopanib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06589,Pazopanib,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB06589,Pazopanib,SmallMoleculeDrug,P22309,UDP-glucuronosyltransferase 1-1
DB06603,Panobinostat,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06605,Apixaban,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06605,Apixaban,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06608,Tafenoquine,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB06608,Tafenoquine,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB06608,Tafenoquine,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB06616,Bosutinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06626,Axitinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06626,Axitinib,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB06636,Isavuconazonium,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06636,Isavuconazonium,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06636,Isavuconazonium,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB06637,Dalfampridine,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB06654,Safinamide,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06654,Safinamide,SmallMoleculeDrug,Q9UIG8,Solute carrier organic anion transporter family member 3A1
DB06691,Mepyramine,SmallMoleculeDrug,Q9H015,Solute carrier family 22 member 4
DB06691,Mepyramine,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB06695,Dabigatran etexilate,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06702,Fesoterodine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06704,Iobenguane,SmallMoleculeDrug,P23975,Sodium-dependent noradrenaline transporter
DB06709,Methacholine,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB06710,Methyltestosterone,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB06710,Methyltestosterone,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB06756,Betaine,SmallMoleculeDrug,P48065,Sodium- and chloride-dependent betaine transporter
DB06772,Cabazitaxel,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB06772,Cabazitaxel,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06772,Cabazitaxel,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB06772,Cabazitaxel,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB06778,Cupric sulfate,SmallMoleculeDrug,P02768,Serum albumin
DB06778,Cupric sulfate,SmallMoleculeDrug,P00450,Ceruloplasmin
DB06796,Mangafodipir,SmallMoleculeDrug,P49281,Natural resistance-associated macrophage protein 2
DB06813,Pralatrexate,SmallMoleculeDrug,P41440,Folate transporter 1
DB06813,Pralatrexate,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB06813,Pralatrexate,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB06813,Pralatrexate,SmallMoleculeDrug,Q96NT5,Proton-coupled folate transporter
DB06813,Pralatrexate,SmallMoleculeDrug,O15438,Canalicular multispecific organic anion transporter 2
DB06813,Pralatrexate,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB07565,Chloramphenicol succinate,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB08816,Ticagrelor,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB08818,Hyaluronic acid,SmallMoleculeDrug,O15440,Multidrug resistance-associated protein 5
DB08820,Ivacaftor,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB08822,Azilsartan medoxomil,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB08824,Ioflupane I-123,SmallMoleculeDrug,Q01959,Sodium-dependent dopamine transporter
DB08827,Lomitapide,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB08828,Vismodegib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB08828,Vismodegib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB08834,Tauroursodeoxycholic acid,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB08834,Tauroursodeoxycholic acid,SmallMoleculeDrug,Q9UPY5,Cystine/glutamate transporter
DB08834,Tauroursodeoxycholic acid,SmallMoleculeDrug,Q9H222,ATP-binding cassette sub-family G member 5
DB08834,Tauroursodeoxycholic acid,SmallMoleculeDrug,Q9H221,ATP-binding cassette sub-family G member 8
DB08834,Tauroursodeoxycholic acid,SmallMoleculeDrug,O95342,Bile salt export pump
DB08842,Acetylcarnitine,SmallMoleculeDrug,O76082,Solute carrier family 22 member 5
DB08842,Acetylcarnitine,SmallMoleculeDrug,Q9WTN6,Solute carrier family 22 member 21
DB08860,Pitavastatin,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB08860,Pitavastatin,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB08860,Pitavastatin,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB08860,Pitavastatin,SmallMoleculeDrug,Q14973,Sodium/bile acid cotransporter
DB08860,Pitavastatin,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB08860,Pitavastatin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB08860,Pitavastatin,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB08860,Pitavastatin,SmallMoleculeDrug,O95342,Bile salt export pump
DB08862,Cholecystokinin,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB08862,Cholecystokinin,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB08862,Cholecystokinin,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB08864,Rilpivirine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB08864,Rilpivirine,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB08864,Rilpivirine,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
